,E,T,N
0.58,0.4325708541140041,0.00013510386148416132,0.5488275808048093
0.59,0.43655952454640884,0.00010726492590596241,0.5551476289347504
0.6,0.44050830588744405,8.496059614265049e-05,0.5614256857334078
0.61,0.4444176331648806,6.713573548613903e-05,0.567662029796673
0.62,0.4482879301864407,5.2927217748962074e-05,0.573856937944433
0.63,0.4521196109133908,4.162858600148319e-05,0.5800106852186531
0.64,0.4559130803736321,3.2666985418105786e-05,0.5861235448862105
0.65,0.45966873569455424,2.557690217787294e-05,0.5921957884404386
0.66,0.4633869668862964,1.998052018953724e-05,0.5982276856052433
0.67,0.4670681573983302,1.557405060695707e-05,0.604219504341504
0.68,0.47071268472667926,1.2112717996865459e-05,0.6101715108529225
0.6900000000000001,0.4743209208576708,9.400065198607187e-06,0.6160839695935121
0.7000000000000001,0.47789323264424244,7.279063118334976e-06,0.6219571432760529
0.71,0.4814299821062804,5.625023067470884e-06,0.6277912928791222
0.72,0.48493152678901713,4.337451634829557e-06,0.6335866776592343
0.73,0.48839821987994275,3.3376201412333276e-06,0.6393435551576685
0.74,0.49183041049371157,2.5621415386016053e-06,0.645062181210891
0.75,0.49522844370599045,1.96287303808857e-06,0.6507428099602288
0.76,0.49859266082130743,1.5010401523474341e-06,0.6563856938636036
0.77,0.5019233994318559,1.1462508351091641e-06,0.6619910837020045
0.78,0.5052209935846363,8.736570529582683e-07,0.6675592285976039
0.79,0.5084857738823892,6.644135322848725e-07,0.673090376073782
0.8,0.5117180669983388,5.043805639673322e-07,0.678584771775043
0.81,0.5149181963586951,3.824222906289284e-07,0.6840426597713792
0.8200000000000001,0.5180864826263039,2.896630278132813e-07,0.6894642827853289
0.8300000000000001,0.5212232428884805,2.1919765719623096e-07,0.6948498817680622
0.84,0.5243287911488014,1.6527540312530837e-07,0.7001996961294111
0.85,0.5274034383176235,1.2379566140506007e-07,0.7055139637336628
0.86,0.5304474918050802,9.23277805457445e-08,0.7107929206958422
0.87,0.5334612562182885,6.856318321156234e-08,0.7160368016894415
0.88,0.5364450329293813,5.089975504867703e-08,0.7212458397431701
0.89,0.5393991204435746,3.781098553618287e-08,0.7264202664011925
0.9,0.542323814224394,2.8076983587802218e-08,0.7315603116435212
0.91,0.545219406631272,2.0800918100820322e-08,0.7366662038379614
0.92,0.5480861874943989,1.5343438144835525e-08,0.7417381700429614
0.93,0.5509244431820605,1.1256336643657815e-08,0.7467764355050927
0.9400000000000001,0.5537344568465857,8.264624543639004e-09,0.7517812237881771
0.9500000000000001,0.5565165122763911,6.018511332127119e-09,0.756752758784664
0.96,0.5592708850745001,4.396633172865915e-09,0.7616912600810184
0.97,0.5619978514719955,3.1651892249810444e-09,0.766596947559423
0.98,0.5646976843207905,2.1746892358373513e-09,0.771470039320774
0.99,0.5673706540528586,1.352899112238482e-09,0.7763107521964941
1.0,0.5700170274881098,7.136081127134703e-10,0.7811193011124555
1.01,0.5726370691151286,2.7986236463809917e-10,0.7858958997124613
1.02,0.5752310422861208,1.2340591509244921e-11,0.7906407609399647
1.03,0.577799205783249,1.5165485256551833e-11,0.7953540953665093
1.04,0.5803418152110342,4.5244419486310803e-10,0.8000361118695708
1.05,0.5828591233700092,1.500536176182326e-09,0.8046870178147272
1.06,0.5853513834892253,2.905573084356988e-09,0.8093070206319438
1.07,0.5878188453527349,4.513683316079825e-09,0.8138963259267082
1.08,0.5902617556073416,6.228865719512621e-09,0.8184551376301012
1.09,0.5926803583315843,7.935104596462696e-09,0.8229836582762532
1.1,0.5950748954543165,9.434530816831239e-09,0.8274820891549246
1.11,0.597445606735055,1.0450325146497482e-08,0.8319506303043431
1.12,0.599792729186567,1.0712022144639638e-08,0.8363894803007244
1.1300000000000001,0.602116497361428,9.913175613207638e-09,0.8407988363627285
1.1400000000000001,0.6044171654374995,7.197248867066307e-09,0.84517890667853
1.1500000000000001,0.6066949045555404,4.672060114516718e-09,0.8495298529164659
1.16,0.608949989695091,1.1937612893098145e-09,0.8538518948423494
1.17,0.6111826406565909,-2.8542175746880377e-09,0.8581452213829825
1.18,0.61339307723923,-7.071177222511764e-09,0.8624100214640742
1.19,0.6155815191207141,-9.378274309813235e-09,0.8666464839051249
1.2,0.617748185547211,-7.322732633065978e-09,0.8708547972420116
1.21,0.6198932929834378,-4.180059735342774e-09,0.8750351483189549
1.22,0.6220170564702561,-2.2085077882747094e-09,0.8791877231817166
1.23,0.6241196881919858,-1.5644441705264485e-09,0.8833127062750447
1.24,0.6262013982673984,-1.5956716084320135e-09,0.8874102808621278
1.25,0.6282623951919543,-1.375630467959782e-09,0.8914806292688316
1.26,0.6303028847058293,-9.791773561999066e-10,0.8955239321878241
1.27,0.6323230710495221,-5.439607918683636e-10,0.8995403694292384
1.28,0.6343231563046963,-3.1951405516941697e-10,0.9035301195329088
1.29,0.63630334020606,-2.383718433455911e-10,0.9074933596603887
1.3,0.6382638211244647,-2.1149746468447792e-10,0.9114302661659496
1.31,0.6402047948266439,-1.6682925875588194e-10,0.9153410138581742
1.32,0.6421264535795949,-9.97026949375906e-11,0.9192257754502253
1.33,0.6440289896874908,-5.575684171514231e-12,0.9230847236773085
1.34,0.6459125967318107,1.3938533944135082e-10,0.9269180320380294
1.35,0.6477774627719972,3.161738421467152e-10,0.9307258707140461
1.36,0.6496237707760718,4.662839089815396e-10,0.9345084068287298
1.37,0.6514517080798848,5.650953598698125e-10,0.9382658101290955
1.3800000000000001,0.6532614594680558,5.945236626879208e-10,0.9419982488128268
1.3900000000000001,0.6550532013652509,5.575044905631141e-10,0.9457058860009652
1.4000000000000001,0.6568271145892715,4.459274503697832e-10,0.949388887482315
1.41,0.6585833745195979,2.9113501085150726e-10,0.9530474157039138
1.42,0.6603221672977246,5.060218336137467e-11,0.956681639719482
1.43,0.6620436542733392,-1.4803198100065565e-10,0.9602917133633209
1.44,0.6637480133095113,-2.909849312798604e-10,0.9638778006064002
1.45,0.6654354149336084,-3.6346692219596385e-10,0.9674400608475261
1.46,0.6671060268212788,-3.4060463108626e-10,0.9709786517216236
1.47,0.6687600168600638,-1.8123986034969565e-10,0.9744937310184497
1.48,0.6703975505592423,1.6682752716667426e-10,0.9779854550604029
1.49,0.6720187910498319,7.668396081676888e-10,0.9814539787025218
1.5,0.673623899084588,1.6930803989100763e-09,0.9848994553324859
1.51,0.6752130354154475,2.995391985050008e-09,0.9883220382201053
1.52,0.6767863616828422,4.685901310912977e-09,0.9917218810221157
1.53,0.6783440348074127,6.8227251172586745e-09,0.9950991345987883
1.54,0.6798862097081845,9.469400541966314e-09,0.9984539485568286
1.55,0.6814130393527131,1.269413670281545e-08,1.0017864712778388
1.56,0.6829246747570837,1.6569814697485977e-08,1.0050968499183188
1.57,0.6844212656510992,2.0482969798934273e-08,1.0083852307704382
1.58,0.6859029646289906,1.8826046843171874e-08,1.0116517615133278
1.59,0.6873699218978117,1.0528196990213084e-08,1.0148965884624885
1.6,0.6888222824532014,4.85338955742552e-09,1.0181198551044368
1.61,0.6902601914902593,3.4645162183860148e-09,1.0213217047124976
1.62,0.69168379298352,4.7467094537218134e-09,1.0245022796527814
1.6300000000000001,0.6930932296231395,3.901453117761661e-09,1.0276617213666461
1.6400000000000001,0.6944886419425439,1.6036216476384976e-09,1.030800170020688
1.6500000000000001,0.6958701697023185,-1.2001782245655734e-10,1.0339177653047107
1.6600000000000001,0.6972379509237793,-8.208344509993648e-11,1.0370146457248919
1.67,0.6985921223778532,5.528629551193239e-10,1.0400909488811791
1.68,0.699932819666355,6.301658986221391e-10,1.0431468115879452
1.69,0.701260176841278,3.1002551224787445e-10,1.046182369654195
1.7,0.7025743265466791,5.493267090296438e-11,1.0491977579448841
1.71,0.7038754002260595,2.543872962761942e-11,1.052193110500799
1.72,0.7051635280594029,7.408512315491582e-11,1.055168560493838
1.73,0.7064388387927587,7.692821808039364e-11,1.0581242401169166
1.74,0.7077014599264035,3.99458103387074e-11,1.0610602807120728
1.75,0.7089515178212941,1.0488787246144216e-11,1.0639768128391354
1.76,0.7101891373559757,5.923387470617848e-12,1.0668739660341868
1.77,0.7114144416317139,1.591589905694552e-11,1.0697518685994365
1.78,0.7126275541522782,3.5734868764041924e-11,1.0726106491161438
1.79,0.7138285961462749,5.665027710791523e-11,1.07545043458079
1.8,0.7150176871566761,6.489711523107683e-11,1.0782713508162487
1.81,0.7161949471531791,5.40220199652398e-11,1.0810735239379552
1.82,0.7173604926217967,3.362411922632382e-11,1.0838570776159542
1.83,0.718514439966546,9.94650040401829e-12,1.0866221354554777
1.84,0.7196569074205359,-1.439378164459787e-11,1.08936882235503
1.85,0.7207880059879226,-2.508024903103733e-11,1.0920972580967188
1.86,0.721907850286747,-1.5023359329717653e-11,1.094807565001
1.87,0.7230165512999539,2.607948415966769e-11,1.0974998627778936
1.8800000000000001,0.7241142205652547,1.0949132036719859e-10,1.1001742715562626
1.8900000000000001,0.7252009683037508,2.484417455027623e-10,1.1028309105308043
1.9000000000000001,0.7262769033336103,4.5817332384114096e-10,1.105469897899639
1.9100000000000001,0.7273421330700671,7.55941587722011e-10,1.108091350864308
1.92,0.728396763525422,1.161015037549933e-09,1.1106953856297745
1.93,0.7294409005157513,1.7023965378605579e-09,1.1132821181517816
1.94,0.7304746496073082,2.4184803546481237e-09,1.1158516641036544
1.95,0.7314981139252692,3.3430309315895094e-09,1.1184041375191827
1.96,0.732511395343228,4.512794135551683e-09,1.1209396515293146
1.97,0.733514594490549,5.967544306735439e-09,1.1234583183667122
1.98,0.7345078107523677,7.750084258675399e-09,1.1259602493657495
1.99,0.7354911422731549,9.903508640452339e-09,1.1284455549647205
2.0,0.7364646875783843,1.1226317857292405e-08,1.130914345709141
2.0100000000000002,0.737428546466528,8.739567505766376e-09,1.1333667328076216
2.02,0.7383828154636299,4.045080718999129e-09,1.135802825395311
2.0300000000000002,0.7393275890681643,1.1688961688387045e-09,1.138222731268854
2.04,0.7402629618711436,7.291400339086671e-10,1.140626558068346
2.05,0.741189027473238,2.279384391050972e-09,1.143014412656914
2.06,0.7421058788279798,2.468924912621348e-09,1.145386401312948
2.07,0.7430136070237201,1.324980824383747e-09,1.1477426290023138
2.08,0.7439123033713564,-3.618943801353057e-10,1.1500832008849953
2.09,0.744802057441802,-7.511292973910077e-10,1.1524082208201853
2.1,0.7456829582252565,-1.3239800274903337e-10,1.1547177921429514
2.11,0.7465550939390586,1.630529430525819e-10,1.1570120175530034
2.12,0.7474185517831267,4.4444417046860416e-11,1.1592909990021167
2.13,0.7482734180664942,-8.525731380535493e-11,1.1615548377635527
2.14,0.7491197782672472,-7.228722785393516e-11,1.1638036344507408
2.15,0.7499577170617671,-3.3832574914949116e-12,1.1660374890387055
2.16,0.7507873182385267,1.0542376760524967e-11,1.1682565008016723
2.17,0.75160866473833,-2.8762286919849606e-12,1.1704607683479136
2.18,0.7524218386858453,-1.1735417814004387e-11,1.1726503896377694
2.19,0.7532269213605506,-4.932064884874775e-12,1.174825461957444
2.2,0.7540239933400906,4.636340636102587e-12,1.1769860820316398
2.21,0.7548131342601722,1.033433936644178e-11,1.1791323458296354
2.22,0.7555944231892381,7.212794318594152e-12,1.1812643488650316
2.23,0.7563679380827592,1.8777809863168993e-12,1.1833821857538116
2.24,0.7571337564187195,-1.6518769245063463e-12,1.1854859507240045
2.25,0.7578919547367001,-1.2629806681700213e-12,1.187575737241346
2.2600000000000002,0.7586426084104442,6.2837710602208575e-12,1.1896516377988051
2.27,0.7593857925903791,2.3369482246886003e-11,1.1917137447136856
2.2800000000000002,0.7601215819669738,5.106983827000388e-11,1.1937621499368873
2.29,0.7608500503618353,8.940395015808348e-11,1.1957969447131709
2.3000000000000003,0.7615712707277096,1.3733435458997409e-10,1.1978182195811584
2.31,0.7622853151484807,1.9276701389485195e-10,1.1998260643733332
2.32,0.7629922548391715,2.5255131605223406e-10,1.2018205682160406
2.33,0.7636921606314385,3.123003865413749e-10,1.203801819847449
2.34,0.7643851031355555,3.6633113590129745e-10,1.2057699077236368
2.35,0.7650711515417731,4.081078927152499e-10,1.2077249192335762
2.36,0.7657503742239173,4.3001900339696527e-10,1.209666941094442
2.37,0.766422838751852,4.2337222025627805e-10,1.211596059359775
2.38,0.7670886118914771,3.783947014991166e-10,1.2135123594194799
2.39,0.76774775960473,2.8423301122749956e-10,1.215415925999827
2.4,0.7684003472843606,1.2636725505162447e-10,1.2173068433285712
2.41,0.7690464414822095,-1.3242448641839293e-10,1.2191851963504705
2.42,0.7696861071620649,-5.218086238017564e-10,1.221051068795188
2.43,0.7703194082650956,-1.0701238432745497e-09,1.2229045435749692
2.44,0.7709464080562709,-1.8081966337029651e-09,1.2247457030282813
2.45,0.7715671691243602,-2.7693412866434967e-09,1.2265746289198145
2.46,0.7721817533819331,-3.989359896342673e-09,1.2283914024404798
2.47,0.7727902220653975,-5.506442439971542e-09,1.2301961042074365
2.48,0.77339263598936,-6.692444958054427e-09,1.2319888144256523
2.49,0.7739890557417132,-5.760491709684584e-09,1.233769613011349
2.5,0.7745795410887298,-2.9144521175839625e-09,1.235538579177572
2.5100000000000002,0.775164151006231,-4.594674650748787e-10,1.2372957914494687
2.52,0.7757429439955508,5.42912991371495e-10,1.239041327921029
2.5300000000000002,0.7763159779875054,-4.126597113675726e-10,1.2407752661853646
2.54,0.7768833102258207,-1.9697545670440126e-09,1.242497683308434
2.5500000000000003,0.777444997400809,-1.9467407600881476e-09,1.2442086558949665
2.56,0.7780010955286807,-8.293245571609416e-10,1.2459082598300615
2.57,0.7785516604052863,6.710289800304346e-10,1.2475965707901955
2.58,0.7790967471256722,6.650906022526695e-10,1.2492736637669097
2.59,0.7796364101545565,1.3611290878189114e-10,1.2509396132986477
2.6,0.7801707034243278,-6.699719548682767e-11,1.2525944934321542
2.61,0.78069968060254,6.841122657281412e-11,1.2542383780402249
2.62,0.7812233994132246,1.08636249301939e-10,1.2558713468535738
2.63,0.781741908317956,6.078632899267177e-11,1.2574934670710995
2.64,0.7822552434423798,2.2437001248400945e-11,1.2591047888524882
2.65,0.7827635030553821,4.708062694461162e-12,1.2607054494002308
2.66,0.783266677349638,8.723024883408018e-12,1.2622954352470555
2.67,0.7837648327653985,2.6098780712911555e-11,1.2638748399061017
2.68,0.7842580279904757,4.952269147298377e-11,1.265443745706651
2.69,0.7847463213321844,7.173465805060957e-11,1.2670022344290695
2.7,0.7852297682369067,8.5996573091126e-11,1.268550384113663
2.71,0.7857084072187084,8.865971692948106e-11,1.2700882506653295
2.72,0.78618228356327,7.483985412128047e-11,1.2716158988414157
2.73,0.7866514444471221,3.952713637035106e-11,1.2731333958852862
2.74,0.7871159364859405,-9.760865276544576e-12,1.2746408091076282
2.75,0.7875758062263888,-6.396508291246755e-11,1.2761382058274127
2.7600000000000002,0.7880311004258838,-1.187339071464093e-10,1.2776256533383124
2.77,0.7884818648824731,-1.671185521577669e-10,1.2791032180063735
2.7800000000000002,0.7889281435422013,-1.9715654222972964e-10,1.2805709644069159
2.79,0.7893699815729815,-2.0019320916282662e-10,1.2820289582966997
2.8000000000000003,0.7898074225704756,-1.7899330102304916e-10,1.2834772638986578
2.81,0.7902405130246597,-1.1618645380102036e-10,1.2849159482585355
2.82,0.7906692929697273,-3.9313771366005414e-11,1.2863450721257812
2.83,0.7910938067554606,5.415148791926303e-11,1.2877647004586956
2.84,0.7915140969010569,1.6503257281278142e-10,1.2891748964003367
2.85,0.7919302050756589,2.9146239260781235e-10,1.2905757222559757
2.86,0.7923421731448873,4.278302411690956e-10,1.291967240536352
2.87,0.7927500423900423,5.655676262999689e-10,1.2933495131793205
2.88,0.7931538535081036,6.931482697423211e-10,1.294722601549851
2.89,0.7935536466117304,7.960881071766391e-10,1.2960865664400296
2.9,0.7939494613255563,8.563194928649103e-10,1.2974414681549857
2.91,0.7943413379762714,8.44457176247232e-10,1.2987873675748547
2.92,0.794729315982789,7.30260177384448e-10,1.3001243247182521
2.93,0.7951134339863788,4.817860837800582e-10,1.3014523988584
2.94,0.7954937301449898,6.347832623951066e-11,1.3027716487857615
2.95,0.7958702421332503,-5.638338211298857e-10,1.3040821328080423
2.96,0.7962430071424679,-1.4429352409188087e-09,1.3053839087501902
2.97,0.7966120620619489,-2.480353965388326e-09,1.3066770341228424
2.98,0.796977444509637,-2.6513201869646596e-09,1.3079615670798
2.99,0.7973391916529832,-1.4343732641272048e-09,1.3092375652999224
3.0,0.7976973393474927,-2.2725406018156243e-10,1.3105050851541096
3.0100000000000002,0.7980519233904483,2.3006750981771347e-10,1.311764182930756
3.02,0.7984029793097076,-2.993660795274811e-10,1.3130149146397683
3.0300000000000002,0.7987505421691337,-9.107407954305312e-10,1.3142573358702316
3.04,0.7990946466860746,-6.720541167187024e-10,1.3154915018466702
3.0500000000000003,0.7994353272744815,-2.3573865824463587e-11,1.3167174674023694
3.06,0.7997726180334271,3.425634463464712e-10,1.3179352870227508
3.0700000000000003,0.8001065527129462,1.2223462179206964e-10,1.3191450148397916
3.08,0.8004371646882183,-3.2569393782728135e-11,1.3203467046324733
3.09,0.80076448873738,-1.2514034941529485e-11,1.3215404126017067
3.1,0.8010885532933879,3.8956456498130255e-11,1.3227261848309082
3.11,0.8014093989026906,2.972350294990314e-11,1.3239040872455514
3.12,0.8017270523279694,9.393268320294407e-12,1.3250741635879162
3.13,0.8020415433728141,9.619424174485852e-13,1.3262364626401124
3.14,0.8023529032155376,1.3058773063691951e-12,1.3273910356441927
3.15,0.8026611549719358,8.67618997960762e-12,1.328537921101385
3.16,0.8029663349908936,1.9686552146901976e-11,1.3296771789813508
3.17,0.8032684785400432,3.0982367227945e-11,1.330808867407794
3.18,0.8035676208870168,3.920903864243118e-11,1.3319330445044189
3.19,0.8038637941317571,4.161869222716693e-11,1.3330497636031005
3.2,0.804157021037025,3.7251848116863115e-11,1.3341590639111678
3.21,0.8044473301526275,2.4040606344965173e-11,1.3352609933901332
3.22,0.8047347505821052,-1.8899231762067623e-13,1.3363556008391533
3.23,0.8050193110327832,-3.489157896148679e-11,1.3374429347923737
3.24,0.8053010394819846,-7.451159723672387e-11,1.3385230432956752
3.25,0.8055799644487384,-1.1721135626297512e-10,1.3395959747572606
3.2600000000000002,0.8058561144736468,-1.613012283104441e-10,1.3406617775997625
3.27,0.8061295170924413,-2.0228164146886746e-10,1.3417204990994376
3.2800000000000002,0.8064001987671344,-2.3265056074021325e-10,1.342772185307624
3.29,0.8066681869458286,-2.4766337573565116e-10,1.3438168834006097
3.3000000000000003,0.8069335065617453,-2.4980371420645163e-10,1.3448546376561368
3.31,0.8071961906355386,-2.1846883843882703e-10,1.3458855016728535
3.3200000000000003,0.8074562593407584,-1.697293224220787e-10,1.3469095142428982
3.33,0.8077137397246056,-1.0003423328579438e-10,1.3479267220804108
3.34,0.8079686585503163,-6.481640555562239e-12,1.3489371715718397
3.35,0.8082210411347619,1.2304806743691324e-10,1.349940907402207
3.36,0.8084709124461099,3.0057501579563074e-10,1.3509379738523342
3.37,0.8087182976680316,5.33230742554829e-10,1.3519284154656268
3.38,0.8089632216310795,8.280847710542672e-10,1.3529122763760724
3.39,0.8092057088126885,1.192144609939311e-09,1.3538896003082415
3.4,0.8094457833371748,1.6323557531608253e-09,1.354860430577286
3.41,0.8096834689757367,2.1556016799753065e-09,1.3558248100889407
3.42,0.809918789178198,2.7468851313844847e-09,1.3567827813712663
3.43,0.8101517676361847,2.9822324678933166e-09,1.3577343871378327
3.44,0.8103824280522294,2.2444509864665252e-09,1.358679670060238
3.45,0.8106107934669,9.43954534606845e-10,1.3596186721406534
3.46,0.8108368865757604,-8.30510887808829e-11,1.3605514350063677
3.47,0.8110607299819043,-4.555980567470928e-10,1.3614780001258842
3.48,0.8112823460621384,1.1313848826684752e-10,1.3623984086885503
3.49,0.8115017570124171,9.526577765046449e-10,1.3633127016026718
3.5,0.8117189848527776,1.0828795847000002e-09,1.36422091954265
3.5100000000000002,0.8119340512047053,6.100870593298956e-10,1.3651231027543824
3.52,0.8121469776562719,-2.745691188865001e-10,1.3660192914472893
3.5300000000000002,0.8123577854112554,-3.736538984754119e-10,1.3669095254132253
3.54,0.81256649557163,-8.875009826147171e-11,1.3677938442202084
3.5500000000000003,0.8127731347528583,9.033885586106466e-11,1.3686722979960242
3.56,0.8129777064973853,-4.1264440344064715e-11,1.3695448933616317
3.5700000000000003,0.8131802507237316,-5.710846216736218e-11,1.3704117059906484
3.58,0.8133807795534395,-2.937542375198874e-11,1.3712727590137044
3.59,0.8135793102903808,-1.0222905001799271e-11,1.3721280854283842
3.6,0.8137758716947201,-3.2710713320141516e-12,1.3729777403195398
3.61,0.813970468332863,-8.521056833323051e-12,1.3738217327503393
3.62,0.8141631242027805,-2.3915460248785655e-11,1.374660109095671
3.63,0.814353861130574,-4.730491681243829e-11,1.3754929113641976
3.64,0.8145427009423447,-7.654006175832067e-11,1.3763201815645834
3.65,0.8147296654641943,-1.0947153032046792e-10,1.3771419617054914
3.66,0.8149147745983434,-1.434056529213955e-10,1.37795829044998
3.67,0.8150980422092275,-1.7394054844004375e-10,1.3787691959614752
3.68,0.8152794861204307,-1.9779445893100892e-10,1.3795747132883118
3.69,0.8154591245809083,-2.1180597262412004e-10,1.3803748782185408
3.7,0.815636975809304,-2.128593444741116e-10,1.3811697265091536
3.71,0.8158130571317759,-1.9918341938441685e-10,1.381959293002641
3.72,0.8159873859846519,-1.688410636504815e-10,1.3827436126543817
3.73,0.8161599801044165,-1.194429380797508e-10,1.383522720727314
3.74,0.8163308572275537,-4.859970347966261e-11,1.384296652484377
3.75,0.8165000344972713,4.308790367047961e-11,1.385065442394352
3.7600000000000002,0.8166675279757667,1.4957092782085217e-10,1.3858291234789892
3.77,0.8168333545975804,2.691969635342944e-10,1.38658772992775
3.7800000000000002,0.8169975313334708,4.0049614097079647e-10,1.387341295978577
3.79,0.8171600731206712,5.270411984747195e-10,1.388089853115001
3.8000000000000003,0.8173210006015803,6.74368658495328e-10,1.3888334405482063
3.81,0.8174803256705985,8.036699952123181e-10,1.3895720856402023
3.8200000000000003,0.8176380649904391,9.112095459756169e-10,1.3903058222116844
3.83,0.817794235057598,9.92029048873011e-10,1.3910346838582064
3.84,0.8179488515830385,1.0301127306612298e-09,1.3917587030860856
3.85,0.8181019295821835,9.998164033520188e-10,1.3924779114379648
3.86,0.8182534845253578,8.841368635628607e-10,1.393192341097956
3.87,0.8184035316704762,6.641147611939804e-10,1.3939020239605806
3.88,0.8185520860584206,3.187611889358776e-10,1.3946069916243173
3.89,0.8186991625130402,-1.7494231773075925e-10,1.3953072753916043
3.9,0.8188447756411513,-8.420437805349245e-10,1.396002906268838
3.91,0.8189889398325374,-1.7096207784154763e-09,1.3966939149663733
3.92,0.8191316692602546,-2.8063792028573934e-09,1.3973803318989158
3.93,0.819272978153714,-3.803894889587293e-09,1.398062187536024
3.94,0.8194128809026221,-3.880063036634203e-09,1.3987395125355184
3.95,0.8195513916641758,-2.5860288145120038e-09,1.3994123372208667
3.96,0.819688524215924,-7.198945542063827e-10,1.4000806913565615
3.97,0.8198242922603568,9.474610652723966e-10,1.4007446045857161
3.98,0.8199587094288395,1.7520283889131482e-09,1.4014041064426175
3.99,0.8200917892026534,8.908572929216405e-10,1.4020592262412235
4.0,0.8202235448578604,-9.415009828611877e-10,1.4027099930998745
4.01,0.8203539896027491,-2.4228515394900576e-09,1.4033564360837771
4.0200000000000005,0.8204831361610523,-2.7820874565696854e-09,1.4039985835093642
4.03,0.8206109976980993,-1.612770485756633e-09,1.40463646431267
4.04,0.8207375869573091,2.3877097768115075e-10,1.4052701067210598
4.05,0.8208629167187039,2.6318493328246283e-10,1.4058995388928217
4.0600000000000005,0.8209869994490046,-1.4137029888192705e-10,1.4065247888061436
4.07,0.8211098485962737,-1.9039931429905421e-10,1.4071458866736648
4.08,0.8212314733404257,5.7504178998318675e-12,1.4077628531095165
4.09,0.8213518906412737,4.209373821409085e-11,1.4083757262965557
4.1,0.8214711096269534,1.2870480416470894e-11,1.40898452693428
4.11,0.8215891418168957,-5.222229943312016e-12,1.4095892811677326
4.12,0.8217059990863658,-3.2277946072010836e-12,1.4101900160664658
4.13,0.8218216896087795,2.7816134363869635e-11,1.4107867506000658
4.14,0.8219362267101505,9.900616788930665e-11,1.4113795152877067
4.15,0.8220496232945437,2.2067034340241036e-10,1.4119683396336788
4.16,0.8221618922660234,4.031366983364468e-10,1.4125532531422724
4.17,0.8222730465286546,6.567332701247108e-10,1.4131342853177773
4.18,0.8223830977666393,9.990427109036243e-10,1.4137114631851384
4.19,0.8224920537390411,1.4709907670250462e-09,1.4142848057915385
4.2,0.8225999251306948,2.096103403697343e-09,1.4148543381307288
4.21,0.8227067229606719,2.8959188539267783e-09,1.4154200858757902
4.22,0.8228124582480442,3.8919753507195816e-09,1.4159820746998037
4.23,0.8229171420118833,5.1058111270821e-09,1.4165403302758506
4.24,0.8230207848926846,5.9510490695103325e-09,1.417094877646263
4.25,0.8231233965854442,4.4990488441706325e-09,1.4176457402896685
4.26,0.8232249872416946,2.239775512562014e-09,1.4181929426222741
4.2700000000000005,0.823325567021701,8.298599017595387e-10,1.418736509083126
4.28,0.8234251476144152,4.834839565057322e-10,1.4192764677952519
4.29,0.8235237340489295,7.682231900850637e-10,1.4198128308306697
4.3,0.8236213425898009,6.403437915644719e-10,1.4203456373560959
4.3100000000000005,0.8237179796923167,3.6646903593108817e-10,1.4208749031165375
4.32,0.8238136545638414,1.9094226988617038e-10,1.42140065054398
4.33,0.8239083783225978,1.1260254177461602e-10,1.4219229067958128
4.34,0.8240021561372877,1.2018397573068246e-10,1.4224416846939045
4.3500000000000005,0.8240949993963991,1.9734991603793236e-10,1.4229570122064479
4.36,0.8241869188792676,3.2997755041118774e-10,1.4234689157609821
4.37,0.824277925365229,5.039440665652897e-10,1.4239774217850465
4.38,0.8243680280266613,6.995103700824437e-10,1.4244825530735683
4.39,0.8244572339466851,8.896354575078637e-10,1.4249843276985983
4.4,0.8245455521300675,1.0539944373105795e-09,1.4254827680761701
4.41,0.8246329916183542,1.17239095928913e-09,1.4259778967054577
4.42,0.8247195613662353,1.225147388696666e-09,1.4264697359408627
4.43,0.8248052695967817,1.1969554062347743e-09,1.4269583069173213
4.44,0.8248901248361813,1.0706964453203586e-09,1.4274436312750058
4.45,0.8249741357364914,8.285002299114513e-10,1.4279257308638882
4.46,0.8250573109497304,4.524986011715051e-10,1.4284046275338753
4.47,0.8251396586426398,-4.866611303579487e-11,1.4288803423124277
4.48,0.8252211867488185,-6.536151406586462e-10,1.4293528958318769
4.49,0.825301903546737,-1.3598098636507402e-09,1.4298223093090414
4.5,0.8253818173148657,-2.1647116639659266e-09,1.4302886039607399
4.51,0.825460936227382,-2.977960582867523e-09,1.4307518008324758
4.5200000000000005,0.8255392679096571,-3.2470647907168068e-09,1.4312119200682645
4.53,0.8256168201204707,-2.604883724828448e-09,1.4316689820243598
4.54,0.8256936006128966,-1.4817544578994908e-09,1.432123006971795
4.55,0.8257696171380732,-2.5464557076073915e-10,1.432574015183199
4.5600000000000005,0.8258448772897061,6.724459530872724e-10,1.433022026653959
4.57,0.8259194002068437,1.1885316769651168e-09,1.4334670921390484
4.58,0.8259931602874694,4.79046715420541e-10,1.433909143444516
4.59,0.8260661945598101,-2.3904907875651883e-10,1.4343482792138205
4.6000000000000005,0.8261385047325805,-6.675507876479696e-10,1.4347845041137615
4.61,0.8262100952881817,-5.056376226138468e-10,1.4352178302855647
4.62,0.8262809728434822,-2.47303997905516e-10,1.4356482754561697
4.63,0.8263511463853087,-1.2324356552308187e-10,1.4360758638543811
4.64,0.826420618984621,-1.0829854053106343e-10,1.4365006039109873
4.65,0.8264893992633129,-3.0542447879196027e-10,1.436922519023318
4.66,0.8265574952722035,-8.393689063711192e-10,1.437341630994043
