,E,T,I
0.74,0.7847499489781803,8.210271707071661e-06,0.0001900143898072543
0.75,0.7934358290316117,6.500549312570873e-06,0.00019001138096583518
0.76,0.8021072560532039,5.133209697289171e-06,0.0001900091345951553
0.77,0.8107642540943875,4.043175749586647e-06,0.00019000758348798738
0.78,0.8194068471688287,3.176362593300148e-06,0.00019000640835104837
0.79,0.8280350592496142,2.4888499947130756e-06,0.0001900053431922677
0.8,0.8366489142698645,1.9450327928181e-06,0.00019000411954515358
0.81,0.8452484361190538,1.515893766141086e-06,0.00019000282452993542
0.8200000000000001,0.8538336486551023,1.1771028547804613e-06,0.0001900018376060415
0.8300000000000001,0.8624045756527976,9.137231885232274e-07,0.00019000134242512488
0.84,0.8709612409142248,7.068457216678828e-07,0.00019000143309767754
0.85,0.8795036681529209,5.459117966727058e-07,0.00019000176304049307
0.86,0.8880318810802109,4.205062960346424e-07,0.00019000200216143018
0.87,0.8965459033373919,3.232306022653359e-07,0.00019000194935958926
0.88,0.9050457585523302,2.4720903813483357e-07,0.00019000141667713106
0.89,0.9135314702923792,1.878921361438407e-07,0.00019000057458473196
0.9,0.9220030620867553,1.4220064407366314e-07,0.00018999977793716208
0.91,0.9304605574351753,1.0707121240906537e-07,0.00018999925655422957
0.92,0.9389039797782833,8.054147928101515e-08,0.00018999924507299753
0.93,0.9473333525523695,6.044359500143312e-08,0.00018999975293157738
0.9400000000000001,0.9557486991220008,4.537367279201838e-08,0.00019000034468246672
0.9500000000000001,0.9641500428421552,3.395722326668635e-08,0.0001900007584521518
0.96,0.9725374070042334,2.5372001561965128e-08,0.00019000073864332246
0.97,0.9809108148814275,1.883228526718769e-08,0.00019000027982695415
0.98,0.9892702896817502,1.3941008243949125e-08,0.0001899997442756964
0.99,0.9976158584993111,1.0212296811432628e-08,0.00018999939793599315
1.0,1.0059475327583418,7.558468870158632e-09,0.00018999937254268956
1.01,1.014265349422255,5.543489953575251e-09,0.00018999965704388604
1.02,1.0225693254985264,4.081291471237061e-09,0.00018999985046567366
1.03,1.0308594840135215,3.000273931123027e-09,0.00018999992169093868
1.04,1.0391358438855356,2.228916899388809e-09,0.00018999994239894563
1.05,1.047398428417458,1.7013448556160823e-09,0.00018999999402859088
1.06,1.0556472632371108,1.3119703793606566e-09,0.00019000017675866913
1.07,1.063882373936236,9.550415585376716e-10,0.00019000059072724044
1.08,1.0721037856671731,5.35210663780621e-10,0.00019000133949495212
1.09,1.080311518277079,8.27460520678005e-11,0.0001900025679454492
1.1,1.0885055933944592,-4.1426266590820167e-10,0.0001900044070871455
1.11,1.0966860338121847,-9.952957378582637e-10,0.00019000697885900183
1.12,1.1048528623231264,-1.6998334114932639e-09,0.00019001040519997902
1.1300000000000001,1.1130061016597455,-2.1809964515458756e-09,0.00019001235861118958
1.1400000000000001,1.1211457743677224,-1.5434806557411504e-09,0.00019000708272705428
1.1500000000000001,1.1292719029167648,-9.985915024439045e-10,0.00019000260765585298
1.16,1.1373845110268708,-7.172312889863079e-10,0.00019000150731658726
1.17,1.1454836180318242,-5.424706936589466e-10,0.00019000164346803707
1.18,1.1535692511490578,-3.829730398562705e-10,0.00019000098313222606
1.19,1.1616414281947658,-2.6979163169779067e-10,0.00019000047107871224
1.2,1.1697001767580413,-1.8914259405465117e-10,0.00019000024548761722
1.21,1.177745509312034,-1.381252964185392e-10,0.00019000024755360265
1.22,1.1857774534882946,-1.0341574351994816e-10,0.00019000034744454428
1.23,1.1937960353470798,-7.11648511998437e-11,0.0001900004232956724
1.24,1.2018012761782115,-4.0117940044183425e-11,0.00019000040182112893
1.25,1.209793196528852,-1.0981025176241506e-11,0.00019000021729781143
1.26,1.2177718186237338,1.987817372042604e-11,0.0001899997885954699
1.27,1.225737164557054,4.795471619546989e-11,0.00018999917999313072
1.28,1.233689256390299,6.670462236150553e-11,0.0001899984922067387
1.29,1.241628116187049,7.452755953072048e-11,0.00018999778736504184
1.3,1.2495537654396613,8.906828272309659e-11,0.00018999735071579578
1.31,1.2574662265605612,9.697348398897598e-11,0.0001899971081289682
1.32,1.2653655216036255,9.69697338271166e-11,0.00018999712552327758
1.33,1.2732516726227312,8.778360273627636e-11,0.00018999746881744232
1.34,1.281124701671755,6.814166121521318e-11,0.00018999820393018096
1.35,1.2889846292791536,5.83264257690074e-11,0.000189998497204895
1.36,1.2968314781158197,4.834531889439087e-11,0.0001899987784288302
1.37,1.3046652701504544,3.8128542912176445e-11,0.00018999906329059783
1.3800000000000001,1.3124860272968495,2.838223116370845e-11,0.00018999933509756308
1.3900000000000001,1.3202937714687968,1.98125169903312e-11,0.00018999957715709108
1.4000000000000001,1.3280885229551487,1.1187433997146095e-11,0.0001899998047313107
1.41,1.3358703039433835,3.539547362759169e-12,0.0001899999957454842
1.42,1.3436391364421365,-2.3118880452490428e-12,0.00019000013164186544
1.43,1.3513950421845473,-5.8762063906542525e-12,0.00019000019928037837
1.44,1.3591380429037556,-6.662741837232362e-12,0.0001900001855209469
1.45,1.366868158353158,-9.464496557940302e-12,0.00019000023099632283
1.46,1.374585411650574,-1.0095280828889e-11,0.00019000021501403323
1.47,1.3822898236045336,-1.0532088811037885e-11,0.000190000196251356
1.48,1.389981415867579,-1.049935746778678e-11,0.00019000016782844297
1.49,1.3976602100552682,-9.820231163512768e-12,0.00019000012573816924
1.5,1.4053262265770756,-8.455339149308337e-12,0.00019000006841959658
1.51,1.412979486377439,-6.4450473086353665e-12,0.00018999999739318082
1.52,1.4206200115537082,-3.8889615757730065e-12,0.00018999991748622593
1.53,1.428247823363272,-1.012028976881982e-12,0.0001899998361057994
1.54,1.4358629430115517,1.8615991102684932e-12,0.0001899997635262257
1.55,1.4434653916520017,4.3085669563007025e-12,0.00018999971288908643
1.56,1.4510551903861084,5.806314480228436e-12,0.00018999970020322022
1.57,1.4586323602633917,5.7330772494569835e-12,0.00018999974434472263
1.58,1.466196922296489,7.185687509618771e-12,0.00018999974201783985
1.59,1.4737488974382804,1.119017383174958e-11,0.00018999965736711492
1.6,1.4812883065749627,1.49491133193061e-11,0.0001899995793794136
1.61,1.4888151705508643,1.812172508836517e-11,0.00018999951620079144
1.62,1.4963295101585372,2.0316306721182627e-11,0.0001899994772632212
1.6300000000000001,1.5038313461387571,2.1090234266193314e-11,0.0001899994732845931
1.6400000000000001,1.5113206991805228,1.9949962238011095e-11,0.0001899995162687146
1.6500000000000001,1.518797589921057,1.635102361742882e-11,0.00018999961950531046
1.6600000000000001,1.526262039753998,1.409349216647362e-11,0.00018999969294318828
1.67,1.5337140695823643,1.4539810318571106e-11,0.00018999970462881953
1.68,1.5411536995024013,1.4895350528288287e-11,0.0001899997216347811
1.69,1.5485809500859056,1.51825066625448e-11,0.00018999974405284797
1.7,1.5559958418629853,1.5427615389881932e-11,0.00018999977195475613
1.71,1.5633983953220598,1.566095618046264e-11,0.00018999980539220258
1.72,1.5707886309098598,1.5916751306071532e-11,0.00018999984439684533
1.73,1.5781665690314277,1.623316584011487e-11,0.00018999988898030337
1.74,1.585532230665216,1.616653346917331e-11,0.00018999993039901995
1.75,1.592885636398024,1.555351519941886e-11,0.00018999996485931467
1.76,1.600226806225182,1.4668903431628717e-11,0.0001899999963549985
1.77,1.6075557604914668,1.3482534878040246e-11,0.00019000002330526555
1.78,1.614872519507545,1.1962203760031895e-11,0.00019000004400164414
1.79,1.6221771035499735,1.0073661808123204e-11,0.00019000005660799665
1.8,1.6294695328611992,7.780618261974788e-12,0.00019000005916051973
1.81,1.636749827649559,5.0447398703883555e-12,0.0001900000495677441
1.82,1.6440180082520173,2.690384765433637e-12,0.00019000004299857007
1.83,1.651274094874709,1.0259297861101311e-12,0.00019000004415997045
1.84,1.6585181075506246,-3.8107489171144903e-13,0.00019000004277580862
1.85,1.665750066379488,-1.4292678726465544e-12,0.00019000003921720786
1.86,1.6729699914288938,-2.0088116849724074e-12,0.00019000003393913255
1.87,1.6801779027343056,-2.001392780628011e-12,0.0001900000274803881
1.8800000000000001,1.6873738202990571,-1.2802215352141446e-12,0.00019000002046362112
1.8900000000000001,1.6945577640943512,2.8996775200663873e-13,0.00019000001359531927
1.9000000000000001,1.7017297539242755,6.513443514688454e-13,0.00019000000186996082
1.9100000000000001,1.7088898096761174,-3.6444645654025184e-13,0.0001899999853177776
1.92,1.7160379513028645,-1.3216786630762875e-12,0.0001899999682534247
1.93,1.7231741986381255,-2.199162856242698e-12,0.0001899999513291811
1.94,1.7302985714829464,-2.9742826910254725e-12,0.00018999993526260935
1.95,1.7374110896058101,-3.622994889293225e-12,0.00018999992083655555
1.96,1.7445117727426376,-4.119829239797173e-12,0.00018999990889914935
1.97,1.7516006405967868,-4.437888598171148e-12,0.000189999900363804
1.98,1.7586777128390534,-4.548848886931584e-12,0.0001899998962092162
1.99,1.7657430091076702,-4.4229590954775256e-12,0.00018999989747936637
2.0,1.772796549008308,-4.029041280090624e-12,0.00018999990528351836
2.0100000000000002,1.7798383521140742,-3.334490563935119e-12,0.00018999992079621965
2.02,1.786868437965514,-2.3052751370579346e-12,0.00018999994525730117
2.0300000000000002,1.7938868258320715,-2.180748735329234e-12,0.00018999994336289114
2.04,1.8008935353481847,-2.07418900823353e-12,0.0001899999408882783
2.05,1.8078885859563378,-1.9492823013267117e-12,0.00018999993921174017
2.06,1.8148719970575893,-1.8156526295067935e-12,0.00018999993841666102
2.07,1.8218437880200016,-1.6838059434886664e-12,0.00018999993858540462
2.08,1.8288039781786447,-1.565130129804057e-12,0.00018999993979931416
2.09,1.8357525868355922,-1.4718950108015734e-12,0.0001899999421387122
2.1,1.8426896332599245,-1.4172523446466628e-12,0.00018999994568290077
2.11,1.849615136687726,-1.415235825321644e-12,0.00018999995051016127
2.12,1.8565291163220878,-1.48076108262569e-12,0.0001899999566977545
2.13,1.8634315913331052,-1.629625682174826e-12,0.00018999996432192073
2.14,1.8703225808578803,-1.8785091254019558e-12,0.00018999997345787957
2.15,1.8772021040566267,-2.057014308939618e-12,0.00018999998228649555
2.16,1.8840701800816877,-1.911463507575007e-12,0.0001899999881398304
2.17,1.8909268278865023,-1.7448517753464518e-12,0.00018999999394748998
2.18,1.8977720664825402,-1.5561264649270975e-12,0.00018999999956645749
2.19,1.9046059148485803,-1.3440931423081371e-12,0.00019000000484238342
2.2,1.9114283919307153,-1.1074155867987362e-12,0.0001900000096095856
2.21,1.918239516642346,-8.446157910261147e-13,0.00019000001369104915
2.22,1.9250393078641865,-5.540739609354583e-13,0.0001900000168984265
2.23,1.93182778444426,-2.3402851579001386e-13,0.00019000001903203732
2.24,1.9386049651979023,1.174239118290143e-13,0.00019000001988086872
2.25,1.945370868907759,5.023284760223505e-13,0.00019000001922257496
2.2600000000000002,1.9521255143237872,9.228721175727724e-13,0.0001900000168234777
2.27,1.958868920163255,1.3813835639449754e-12,0.00019000001243856584
2.2800000000000002,1.9656011054288585,1.7037573993895897e-12,0.00019000001152670625
2.29,1.9723220886778707,1.9451242036964134e-12,0.00019000001212037
2.3000000000000003,1.9790318884459848,2.154590846861297e-12,0.00019000001244025335
2.31,1.9857305233361424,2.3259333890904626e-12,0.00019000001249119426
2.32,1.9924180119193733,2.4526385722920012e-12,0.00019000001228065155
2.33,1.9990943727347954,2.5279038200758374e-12,0.00019000001181870488
2.34,2.005759624289613,2.5446372377537283e-12,0.00019000001111805468
2.35,2.0124137850591195,2.4954576123392796e-12,0.00019000001019402226
2.36,2.0190568734866945,2.3726944125479407e-12,0.0001900000090645497
2.37,2.025688907983807,2.1683877887969895e-12,0.00019000000775019993
2.38,2.032309906930012,1.8742885732055715e-12,0.00019000000627415671
2.39,2.0389198886729534,1.4818582795946306e-12,0.00019000000466222458
2.4,2.0455188714154566,8.688715833510917e-13,0.0001900000028977553
2.41,2.05210687421083,7.990595477528703e-13,0.00019000000131898947
2.42,2.058683914775033,7.24729327864112e-13,0.00018999999974563417
2.43,2.065250011348762,6.569784516672419e-13,0.00018999999822224225
2.44,2.0718051821409396,6.067532293994852e-13,0.00018999999679604224
2.45,2.078349445328778,5.849138131706762e-13,0.0001899999955169643
2.46,2.0848828190578432,6.022992565811091e-13,0.000189999994437666
2.47,2.091405321442122,6.697925743393701e-13,0.00018999999361355815
2.48,2.0979169705640843,7.983858018801547e-13,0.00018999999310283084
2.49,2.10441778447475,9.992450549821334e-13,0.00018999999296647903
2.5,2.1109077811937516,1.2837755893857356e-12,0.0001899999932683287
2.5100000000000002,2.117386978709402,1.6636868604110559e-12,0.00018999999407506241
2.52,2.1238553949787558,2.1510575825755847e-12,0.00018999999545624545
2.5300000000000002,2.130313048319279,2.3644564964404704e-12,0.00018999999557980265
2.54,2.136759956718242,2.2238090378381136e-12,0.0001899999940711071
2.5500000000000003,2.1431961377089466,2.0750396222541427e-12,0.0001899999926152825
2.56,2.149621609137745,1.918597106084419e-12,0.00018999999122717163
2.57,2.1560363888207132,1.7549639646562736e-12,0.00018999998992143375
2.58,2.162440494543732,1.5847075851427637e-12,0.000189999988712504
2.59,2.1688339440625595,1.4085315594769054e-12,0.00018999998761455274
2.6,2.175216755102918,1.2273269772658358e-12,0.0001899999866414447
2.61,2.1815889453605637,1.0422237187051054e-12,0.00018999998580669842
2.62,2.1879505325013726,8.546417474928284e-13,0.00018999998512344551
2.63,2.194301534161414,6.663424037439672e-13,0.0001899999846043899
2.64,2.200641967947032,4.794796969044904e-13,0.00018999998426176724
2.65,2.20697185143492,2.966515986656518e-13,0.00018999998410730421
2.66,2.213291202172206,1.2095133587815112e-13,0.00018999998415217766
2.67,2.219600037676522,-4.398131653358579e-14,0.0001899999844069741
2.68,2.2258983754360924,-1.9390874265724732e-13,0.00018999998488164891
2.69,2.232186232909803,-3.239441926783598e-13,0.00018999998558548572
2.7,2.2384636275272864,-4.285004899661188e-13,0.0001899999865270556
2.71,2.2447305766889976,-5.012387381591252e-13,0.00018999998771417642
2.72,2.250987097766292,-5.350170282512013e-13,0.00018999998915387222
2.73,2.257233208101505,-5.218391456771457e-13,0.0001899999908523324
2.74,2.263468925008031,-4.5280327739852547e-13,0.00018999999281487105
2.75,2.2696942657703993,-3.180507189894616e-13,0.00018999999504588637
2.7600000000000002,2.2759092480044103,-5.613861001865909e-13,0.0001899999967852562
2.77,2.282113888767724,-9.569943186639318e-13,0.0001899999983946239
2.7800000000000002,2.2883082051628603,-1.3707479862342408e-12,0.00019000000007875133
2.79,2.2944922143680273,-1.7989899217757646e-12,0.0001900000018202618
2.8000000000000003,2.3006659335333626,-2.2373526903716067e-12,0.00019000000359981422
2.81,2.3068293797810164,-2.680717735237154e-12,0.000190000005396045
2.82,2.3129825702052407,-3.1231745096477864e-12,0.0001900000071855097
2.83,2.319125521872474,-3.5579796088663336e-12,0.00019000000894262505
2.84,2.3252582518214284,-3.977515902070622e-12,0.00019000001063961046
2.85,2.3313807770631794,-4.373251664281147e-12,0.0001900000122464301
2.86,2.337493114581247,-4.7356997082885036e-12,0.00019000001373073444
2.87,2.343595281331688,-5.0543765165810706e-12,0.0001900000150578023
2.88,2.3496872942431786,-5.317761373272449e-12,0.00019000001619048245
2.89,2.3557691702171035,-5.513255496029146e-12,0.00019000001708913548
2.9,2.3618409261276416,-5.627141167998032e-12,0.00019000001771157562
2.91,2.367902578821853,-5.644540869733973e-12,0.00019000001801301248
2.92,2.3739541451197663,-5.5493764111273595e-12,0.0001900000179459929
2.93,2.379995641814464,-5.324328063331664e-12,0.00019000001746034273
2.94,2.3860270856721697,-4.950793690691044e-12,0.0001900000165031086
2.95,2.392048493432336,-4.408847882667816e-12,0.00019000001501849975
2.96,2.398059881807729,-3.6772010857701625e-12,0.0001900000129478298
2.97,2.404061267484518,-2.733158735479482e-12,0.00019000001022945862
2.98,2.4100526671141504,-1.5688455307430463e-12,0.00019000000683871765
2.99,2.4160340964442724,-1.9134923321989968e-12,0.00019000000702175114
3.0,2.422005572810419,-2.2960817385273953e-12,0.00019000000715834392
3.0100000000000002,2.4279671127782487,-2.7175822194013935e-12,0.00019000000724744804
3.02,2.4339187328865233,-3.1787986766583883e-12,0.00019000000728832493
3.0300000000000002,2.439860449647184,-3.680362007405331e-12,0.0001900000072805618
3.04,2.4457922795454174,-4.22271866712366e-12,0.0001900000072240884
3.0500000000000003,2.451714239039732,-4.8061202327746684e-12,0.00019000000711919348
3.06,2.457626344562025,-5.430612965904414e-12,0.00019000000696654153
3.0700000000000003,2.4635286125176585,-6.096027375749082e-12,0.0001900000067671893
3.08,2.469421059285526,-6.801967782339882e-12,0.00019000000652260246
3.09,2.4753037012181265,-7.54780187960841e-12,0.0001900000062346721
3.1,2.4811765546416367,-8.332650298491693e-12,0.00019000000590573148
3.11,2.4870396358559783,-9.155376170037221e-12,0.00019000000553857254
3.12,2.492892961134895,-1.0014574688508324e-11,0.0001900000051364625
3.13,2.4987365467260187,-1.090856267448903e-11,0.00019000000470316053
3.14,2.5045704088509444,-1.1835368137989494e-11,0.00019000000424293428
3.15,2.5103945637052996,-1.2792719841550831e-11,0.0001900000037605765
3.16,2.5162090274588165,-1.3778036863350581e-11,0.00019000000326142171
3.17,2.5220138162554027,-1.47884181603075e-11,0.00019000000275136276
3.18,2.5278089462132143,-1.5820632131187045e-11,0.00019000000223686736
3.19,2.5335944334247245,-1.6871106179706178e-11,0.00019000000172499483
3.2,2.539370293956797,-1.7935916277638833e-11,0.00019000000122341258
3.21,2.5451365435275113,-1.8950188133969217e-11,0.0001900000006818989
3.22,2.5508931974091067,-1.9769881132002302e-11,0.0001899999999747774
3.23,2.556640272409747,-2.0543222744506863e-11,0.00018999999925966
3.24,2.562377784472189,-2.126058388606862e-11,0.00018999999854276144
3.25,2.5681057495128528,-2.1911728964808194e-11,0.0001899999978307916
3.2600000000000002,2.5738241834218734,-2.2485801197365925e-11,0.00018999999713096807
3.27,2.579533102063145,-2.2971307923886325e-11,0.00018999999645102875
3.2800000000000002,2.5852325212743748,-2.335610592300294e-11,0.0001899999957992442
3.29,2.590922456867127,-2.3627386726822805e-11,0.0001899999951844302
3.3000000000000003,2.596602924626875,-2.377166193591122e-11,0.0001899999946159602
3.31,2.6022739403130473,-2.377474853427632e-11,0.000189999994103778
3.3200000000000003,2.6079355196590788,-2.3621754204353765e-11,0.00018999999365841002
3.33,2.613587678372457,-2.329706264199139e-11,0.00018999999329097795
3.34,2.619230432134774,-2.2784318871433818e-11,0.0001899999930132112
3.35,2.624863796601772,-2.2066414560307082e-11,0.00018999999283745943
3.36,2.6304877874033914,-2.112547333460342e-11,0.00018999999277670497
3.37,2.636102420143825,-1.9942836093665674e-11,0.00018999999284457546
3.38,2.6417077104015587,-1.8499046325172253e-11,0.00018999999305535623
3.39,2.647303673729428,-1.6773835420121377e-11,0.00018999999342400286
3.4,2.6528903256546617,-1.474610798781624e-11,0.00018999999396615363
3.41,2.658467681678932,-1.2393927170849023e-11,0.00018999999469814213
3.42,2.6640357572784024,-9.694499960086289e-12,0.00018999999563700963
3.43,2.669594567903779,-6.624162509652763e-12,0.00018999999680051766
3.44,2.6751441287035282,-4.499792712623051e-12,0.00018999999754627258
3.45,2.680684455012224,-3.6126512445358305e-12,0.00018999999773747851
3.46,2.6862155624379858,-2.8049045850239662e-12,0.00018999999795157958
3.47,2.691737466320502,-2.096100234518262e-12,0.00018999999818626555
3.48,2.6972501819737813,-1.5070917935691728e-12,0.00018999999843890037
3.49,2.7027537246861923,-1.0600711506379354e-12,0.0001899999987065114
3.5,2.7082481097204996,-7.786006698883893e-13,0.00018999999898577883
3.5100000000000002,2.713733352313907,-6.876453789783978e-13,0.0001899999992730252
3.52,2.7192094676780916,-8.136051568513466e-13,0.00018999999956420462
3.5300000000000002,2.724676470999248,-1.1843469215277968e-12,0.00018999999985489245
3.54,2.730134377438124,-1.829236817896919e-12,0.0001900000001402744
3.5500000000000003,2.73558320213006,-2.7791724055081597e-12,0.00019000000041513622
3.56,2.741022960185028,-4.066614846362584e-12,0.00019000000067385288
3.5700000000000003,2.7464536666876733,-5.725621092704724e-12,0.00019000000091037815
3.58,2.751875336697349,-7.791876074813669e-12,0.00019000000111823383
3.59,2.7572879852481584,-1.0302724888795088e-11,0.0001900000012904994
3.6,2.7626916273489934,-1.329720498437263e-11,0.00019000000141980116
3.61,2.768086277983572,-1.6816078352678995e-11,0.0001900000014983019
3.62,2.773471952110479,-2.0901863714048432e-11,0.00019000000151769006
3.63,2.778848664663205,-2.5598868705807034e-11,0.00019000000146916933
3.64,2.7842164305501833,-3.095322207006576e-11,0.000190000001343448
3.65,2.7895752646548324,-3.701290584151027e-11,0.00019000000113072823
3.66,2.7949251818355916,-4.38277875351944e-11,0.00019000000082069574
3.67,2.8002661970431806,-4.6592452110751016e-11,0.000190000000874681
3.68,2.8055983250310486,-4.7646009305972766e-11,0.0001900000010591418
3.69,2.8109215805517267,-4.8337419314290945e-11,0.00019000000123643322
3.7,2.816235978366852,-4.861180145517893e-11,0.00019000000140501574
3.71,2.821541533213408,-4.8410947233711095e-11,0.0001900000015633027
3.72,2.8268382598037687,-4.767324116830435e-11,0.00019000000170966045
3.73,2.8321261728257365,-4.6333581618458596e-11,0.00019000000184240883
3.74,2.8374052869425883,-4.432330161249751e-11,0.00019000000195982118
3.75,2.842675616793113,-4.15700896753099e-11,0.00019000000206012462
3.7600000000000002,2.8479371769916564,-3.799791065608962e-11,0.00019000000214150042
3.77,2.853189982128161,-3.352692655607758e-11,0.000190000002202084
3.7800000000000002,2.8584340467682092,-2.8073417356301316e-11,0.00019000000223996544
3.79,2.863669385453063,-2.154970184531724e-11,0.00019000000225318943
3.8000000000000003,2.8688960126997083,-1.3864058446949823e-11,0.0001900000022397557
3.81,2.8741139430008937,-4.920646048034371e-12,0.00019000000219761924
3.8200000000000003,2.8793231908251755,5.38057517384435e-12,0.0001900000021246904
3.83,2.884523770616956,1.7143922922608686e-11,0.00019000000201883528
3.84,2.8897156967965283,3.047807195594973e-11,0.00019000000187787585
3.85,2.894898983760115,4.549613325758591e-11,0.0001900000016995903
3.86,2.900073645879913,6.231573320951946e-11,0.0001900000014817131
3.87,2.9052396975041326,8.105909276430066e-11,0.00019000000122193543
3.88,2.910397152957041,1.0185310661728096e-10,0.00019000000091790528
3.89,2.915546026541739,1.246417884395776e-10,0.00019000000057037972
3.9,2.920686332821159,1.2991683419071127e-10,0.00019000000050692402
3.91,2.9258180857975247,1.3499771653743982e-10,0.00019000000043649216
3.92,2.9309412997022983,1.3985562042841672e-10,0.00019000000035950492
3.93,2.936055988743299,1.4446057086939266e-10,0.0001900000002764457
3.94,2.941162167104744,1.4878141603588298e-10,0.00019000000018786249
3.95,2.9462598489472933,1.5278581038583674e-10,0.0001900000000943696
3.96,2.95134904840809,1.5644019777230443e-10,0.00018999999999664955
3.97,2.9564297796008074,1.597097945561066e-10,0.00018999999989545498
3.98,2.9615020566156884,1.6255857271850163e-10,0.0001899999997916103
3.99,2.9665658935195904,1.6494924297385483e-10,0.00018999999968601384
4.0,2.9716213043560287,1.6684323788230583e-10,0.0001899999995796394
4.01,2.976668303145219,1.6820069496243746e-10,0.0001899999994735383
4.0200000000000005,2.98170690388412,1.6898043980394386e-10,0.00018999999936884107
4.03,2.9867371205464766,1.6913996918029833e-10,0.0001899999992667595
4.04,2.9917589670828657,1.6863543416142242e-10,0.00018999999916858828
4.05,2.9967724574207346,1.674216232263536e-10,0.00018999999907570692
4.0600000000000005,3.0017776054644485,1.6545194537591343e-10,0.00018999999898958175
4.07,3.0067744250953305,1.626784132453767e-10,0.00018999999891176745
4.08,3.0117629301717064,1.5905162621713866e-10,0.00018999999884390924
4.09,3.0167431345289475,1.5452075353338375e-10,0.00018999999878774445
4.1,3.0217150519795135,1.49033517408754e-10,0.00018999999874510452
4.11,3.0266786963129957,1.425361761430164e-10,0.00018999999871791687
4.12,3.0316340812961595,1.3497350723373386e-10,0.00018999999870820657
4.13,3.0365812206729887,1.2628879048892968e-10,0.00018999999871809842
4.14,3.041520128164728,1.164237911397584e-10,0.00018999999874981866
4.15,3.0464508174699265,1.0531874295317223e-10,0.00018999999880569673
4.16,3.0513733022644787,9.291233134459354e-11,0.0001899999988881674
4.17,3.0562875962016713,7.91416764905771e-11,0.00018999999899977233
4.18,3.0611937129122238,6.394231644148227e-11,0.00018999999914316205
4.19,3.0660916660043323,4.724819023413878e-11,0.00018999999932109784
4.2,3.070981469063711,2.8991621004521e-11,0.0001899999995364535
4.21,3.075863135536617,1.6262002756381677e-11,0.00018999999959834054
4.22,3.0807366789783828,8.104457731553019e-12,0.0001899999995338023
4.23,3.085602112982024,-1.0998142670612294e-13,0.00018999999946945904
4.24,3.0904594510419403,-8.344104671253483e-12,0.000189999999405633
4.25,3.095308706630206,-1.6558482031564942e-11,0.00018999999934266203
4.26,3.1001498931966065,-2.471142058612011e-11,0.00018999999928089975
4.2700000000000005,3.1049830241686838,-3.275892143479228e-11,0.00018999999922071596
4.28,3.109808112951775,-4.065463667123351e-11,0.00018999999916249666
4.29,3.11462517292906,-4.834982635526763e-11,0.00018999999910664436
4.3,3.1194342174615985,-5.579331548527545e-11,0.00018999999905357839
4.3100000000000005,3.1242352598883745,-6.293145097058463e-11,0.00018999999900373496
4.32,3.1290283135263364,-6.970805860385538e-11,0.0001899999989575675
4.33,3.1338133916704436,-7.606440003347272e-11,0.00018999999891554687
4.34,3.1385905075937033,-8.193912973593202e-11,0.00018999999887816155
4.3500000000000005,3.143359674547217,-8.726825198822887e-11,0.00018999999884591786
4.36,3.1481209057602184,-9.198507784024511e-11,0.00018999999881934022
4.37,3.15287421444012,-9.60201820871403e-11,0.0001899999987989714
4.38,3.157619613772552,-9.930136024173797e-11,0.00018999999878537265
4.39,3.162357116921405,-1.0175358550691459e-10,0.00018999999877912402
4.4,3.167086737028874,-1.032989657479879e-10,0.00018999999878082453
4.41,3.1718084872154986,-1.0385670046510483e-10,0.0001899999987910924
4.42,3.176522380580204,-1.0334303776563062e-10,0.0001899999988105653
4.43,3.1812284302003477,-1.0167123133653664e-10,0.0001899999988399006
4.44,3.1859266491317575,-9.875149741678837e-11,0.00018999999887977546
4.45,3.190617050408773,-9.449097176973519e-11,0.00018999999893088722
4.46,3.1952996470442927,-8.879366665549692e-11,0.00018999999899395358
4.47,3.199974452029811,-8.156042780335318e-11,0.0001899999990697127
4.48,3.204641478335464,-7.268889138413068e-11,0.0001899999991589236
4.49,3.2093007389100676,-6.207344098259479e-11,0.0001899999992623663
4.5,3.2139522466811643,-4.9605164569833264e-11,0.00018999999938084202
4.51,3.218596014555062,-3.517181147564748e-11,0.00018999999951517348
4.5200000000000005,3.223232055310658,-2.1457762555158168e-11,0.00018999999964616963
4.53,3.227860381346884,-2.0602610167612777e-11,0.00018999999968698008
4.54,3.2324810059889293,-1.9769322246305858e-11,0.00018999999972947184
4.55,3.2370939420527467,-1.898586273759913e-11,0.00018999999977345372
4.5600000000000005,3.24169920233306,-1.8282100391812823e-11,0.00018999999981871807
4.57,3.246296799603401,-1.7689849700883345e-11,0.00018999999986504042
4.58,3.25088674661615,-1.7242911836020553e-11,0.00018999999991217904
4.59,3.2554690561025743,-1.697711558536475e-11,0.00018999999995987464
4.6000000000000005,3.2600437407728666,-1.6930358291644316e-11,0.0001900000000078499
4.61,3.264610813316185,-1.7142646789832704e-11,0.00019000000005580918
4.62,3.26917028640069,-1.7656138344806284e-11,0.00019000000010343807
4.63,3.273722172673587,-1.8515181589000787e-11,0.00019000000015040308
4.64,3.2782664847611604,-1.9766357460069466e-11,0.00019000000019635122
4.65,3.2828032352688177,-2.145852013854003e-11,0.00019000000024090968
4.66,3.2873324367811234,-2.364283798547143e-11,0.00019000000028368536
4.67,3.291854101861843,-2.637283448011225e-11,0.00019000000032426455
4.68,3.296368243053977,-2.9704429157557126e-11,0.0001900000003622126
4.69,3.300874872879805,-3.369597854640482e-11,0.00019000000039707344
